20160125_150122;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
54084211;1.691;0.000;0.000;3.304;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084221;1.730;0.000;0.000;3.329;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084231;1.699;0.000;0.000;3.321;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084241;1.706;0.000;0.000;3.327;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084251;1.750;0.000;0.000;3.318;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084261;1.706;0.000;0.000;3.327;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084271;1.695;0.000;0.000;3.315;31.1;31.1;56.1;31.1;12.50;0.00;0.00;5.16;
54084281;1.735;0.000;0.000;3.331;31.1;31.1;56.1;31.1;12.45;0.00;0.00;5.16;
54084291;1.727;0.000;0.000;3.323;31.1;31.1;56.1;31.1;12.45;0.00;0.00;5.16;
54084301;1.684;0.000;0.000;3.326;31.1;31.1;56.1;31.1;12.45;0.00;0.00;5.16;
54084311;1.699;0.000;0.000;3.337;31.1;31.1;56.1;31.1;12.45;0.00;0.00;5.16;
54084321;1.731;0.000;0.000;3.334;31.1;31.1;56.1;31.1;12.45;0.00;0.00;5.16;
54084331;1.726;0.000;0.000;3.328;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084341;1.734;0.000;0.000;3.327;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084351;1.722;0.000;0.000;3.330;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084361;1.711;0.000;0.000;3.333;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084371;1.722;0.000;0.000;3.331;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084381;1.711;0.000;0.000;3.322;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084391;1.738;0.000;0.000;3.338;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084401;1.722;0.000;0.000;3.316;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084411;1.742;0.000;0.000;3.330;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084421;1.734;0.000;0.000;3.319;31.1;31.1;56.4;31.1;12.53;0.00;0.00;5.17;
54084431;1.716;0.000;0.000;3.311;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084441;1.732;0.000;0.000;3.319;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084451;1.740;0.000;0.000;3.306;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084461;1.696;0.000;0.000;3.306;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
54084471;1.704;0.000;0.000;3.316;31.1;31.1;56.5;31.1;12.54;0.00;0.00;5.15;
