20160112_174016;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
63824909;0.032;39.557;4.616;4.752;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824919;0.032;39.407;4.608;4.795;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824929;0.032;39.125;4.600;4.744;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824939;0.032;39.466;4.723;4.894;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824949;0.032;39.439;4.663;4.823;31.1;31.1;31.1;31.1;0.88;12.44;12.55;12.56;
63824959;0.034;38.935;5.075;5.259;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63824969;0.032;39.431;4.667;4.851;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63824979;0.033;39.592;4.691;4.882;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63824989;0.033;39.400;4.707;4.890;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63824999;0.033;39.396;4.631;4.839;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63825009;0.032;39.526;4.695;4.874;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63825019;0.032;38.817;5.416;5.617;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63825029;0.033;39.490;4.631;4.831;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63825039;0.033;39.230;4.980;5.192;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63825049;0.033;39.620;4.695;4.890;31.1;31.1;31.1;31.1;0.89;12.47;12.58;12.62;
63825059;0.036;39.374;4.650;4.811;31.1;31.1;31.1;31.1;0.94;12.49;12.63;12.62;
63825069;0.036;39.497;4.674;4.847;31.1;31.1;31.1;31.1;0.94;12.49;12.63;12.62;
63825079;0.036;39.575;4.718;4.874;31.1;31.1;31.1;31.1;0.94;12.49;12.63;12.62;
63825089;0.037;39.579;4.786;4.930;31.1;31.1;31.1;31.1;0.94;12.49;12.63;12.62;
63825099;0.035;39.351;4.595;4.736;31.1;31.1;31.1;31.1;0.94;12.49;12.63;12.62;
63825109;0.036;39.499;4.711;4.890;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825119;0.037;39.294;4.699;4.874;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825129;0.037;39.566;4.651;4.835;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825139;0.037;39.456;4.691;4.902;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825149;0.037;39.074;5.004;5.216;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825159;0.037;39.318;5.183;5.335;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825169;0.037;39.491;4.742;4.906;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825179;0.036;38.999;5.020;5.220;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825189;0.036;39.350;4.703;4.882;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825199;0.037;39.566;4.667;4.843;31.1;31.1;31.1;31.1;0.95;12.48;12.59;12.62;
63825209;0.032;39.397;4.647;4.827;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825219;0.032;39.248;4.663;4.835;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825229;0.032;39.452;4.727;4.886;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825239;0.032;38.984;5.044;5.274;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825249;0.032;39.366;4.679;4.862;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825259;0.032;39.409;4.663;4.851;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825269;0.033;39.024;5.000;5.179;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825279;0.032;39.483;4.624;4.831;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825289;0.032;39.483;4.667;4.815;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825299;0.032;39.055;5.103;5.306;31.1;31.1;31.1;31.1;0.88;12.45;12.57;12.59;
63825309;0.032;39.246;4.830;5.020;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825319;0.032;39.129;4.921;5.064;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825329;0.033;39.451;4.719;4.894;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825339;0.033;39.168;4.608;4.787;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825349;0.032;39.368;4.679;4.831;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825359;0.033;39.282;4.719;4.851;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825369;0.032;39.046;5.115;5.285;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825379;0.033;39.042;4.972;5.155;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825389;0.032;39.388;4.723;4.890;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825399;0.032;39.403;4.623;4.791;31.1;31.1;31.1;31.1;0.89;12.44;12.58;12.57;
63825409;0.033;39.495;4.710;4.886;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825419;0.033;39.350;4.631;4.815;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825429;0.033;39.212;5.136;5.323;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825439;0.033;39.523;4.687;4.859;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825449;0.032;39.019;5.116;5.303;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
63825459;0.033;39.511;4.718;4.851;31.1;31.1;31.1;31.1;0.89;12.48;12.61;12.61;
