20160112_174016;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4
63619135;1.587;2.517;1.504;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00
63619145;1.670;2.588;1.511;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619155;1.517;2.298;1.370;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619165;1.698;2.662;1.546;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619175;2.107;3.598;2.007;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619185;3.357;6.119;3.209;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619195;3.353;6.166;3.256;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619205;3.341;6.185;3.241;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619215;3.357;6.107;3.225;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619225;3.361;6.130;3.221;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619235;3.361;6.166;3.233;0.000;31.1;31.1;31.1;31.1;12.49;12.47;12.43;0.00
63619245;3.345;6.179;3.242;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.48;0.00
63619255;3.357;6.108;3.238;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.48;0.00
63619265;3.377;6.171;3.235;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.48;0.00
63619275;3.357;6.093;3.219;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.48;0.00
63619285;3.381;6.159;3.262;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.48;0.00
63619295;3.359;6.154;3.208;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619305;3.378;6.134;3.236;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619315;3.351;6.158;3.232;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619325;3.382;6.146;3.243;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619335;3.371;6.126;3.243;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619345;3.382;6.154;3.216;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619355;3.359;6.126;3.239;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619365;3.378;6.138;3.259;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619375;3.355;6.126;3.212;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619385;3.378;6.134;3.259;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.44;0.00
63619395;3.366;6.143;3.234;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619405;3.346;6.135;3.219;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619415;3.342;6.139;3.207;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619425;3.358;6.108;3.226;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619435;3.358;6.143;3.246;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619445;3.354;6.217;3.258;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619455;3.358;6.213;3.242;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619465;3.377;6.150;3.242;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619475;3.358;6.143;3.246;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619485;3.338;6.115;3.281;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.45;0.00
63619495;3.364;6.167;3.260;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619505;3.387;6.175;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619515;3.364;6.144;3.280;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619525;3.360;6.101;3.260;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619535;3.372;6.140;3.296;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619545;3.368;6.120;3.249;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619555;3.372;6.112;3.296;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619565;3.372;6.234;3.280;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619575;3.368;6.167;3.315;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619585;3.387;6.179;3.268;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.46;0.00
63619595;3.395;6.151;3.305;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619605;3.356;6.151;3.278;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619615;3.368;6.136;3.286;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619625;3.368;6.210;3.266;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619635;3.380;6.159;3.293;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619645;3.364;6.108;3.282;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619655;3.380;6.151;3.282;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619665;3.360;6.151;3.270;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619675;3.372;6.124;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619685;3.368;6.151;3.286;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.48;0.00
63619695;3.370;6.120;3.250;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619705;3.342;6.101;3.258;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619715;3.350;6.101;3.243;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619725;3.354;6.117;3.239;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619735;3.358;6.124;3.243;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619745;3.354;6.144;3.247;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619755;3.354;6.078;3.212;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619765;3.366;6.113;3.250;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619775;3.330;6.101;3.235;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619785;3.358;6.140;3.243;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.38;0.00
63619795;3.364;6.135;3.243;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.44;0.00
63619805;3.357;6.103;3.243;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.44;0.00
63619815;3.388;6.135;3.251;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.44;0.00
63619825;3.361;6.146;3.228;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.44;0.00
63619835;3.345;6.170;3.259;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.44;0.00
63619845;3.352;6.185;3.259;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619855;3.372;6.177;3.247;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619865;3.376;6.173;3.263;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619875;3.368;6.170;3.267;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619885;3.364;6.154;3.251;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619895;3.368;6.150;3.247;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619905;3.356;6.177;3.263;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619915;3.372;6.166;3.236;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619925;3.380;6.205;3.255;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619935;3.352;6.134;3.271;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.44;0.00
63619945;3.371;6.154;3.268;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63619955;3.367;6.150;3.291;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63619965;3.355;6.150;3.256;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63619975;3.371;6.143;3.245;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63619985;3.363;6.143;3.272;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63619995;3.363;6.115;3.256;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63620005;3.359;6.158;3.276;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63620015;3.340;6.131;3.299;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63620025;3.363;6.131;3.280;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63620035;3.371;6.065;3.264;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.43;0.00
63620045;3.372;6.135;3.254;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620055;3.372;6.115;3.270;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620065;3.364;6.181;3.281;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620075;3.376;6.271;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620085;3.356;6.271;3.254;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620095;3.376;6.201;3.273;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620105;3.368;6.174;3.242;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620115;3.384;6.142;3.246;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620125;3.360;6.158;3.285;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620135;3.352;6.154;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.45;0.00
63620145;3.376;6.245;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620155;3.356;6.179;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620165;3.360;6.300;3.264;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620175;3.356;6.198;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620185;3.360;6.257;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620195;3.364;6.206;3.256;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620205;3.364;6.269;3.260;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620215;3.376;6.206;3.280;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620225;3.364;6.218;3.248;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620235;3.364;6.187;3.284;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.43;0.00
63620245;3.378;6.226;3.255;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620255;3.374;6.257;3.239;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620265;3.382;6.222;3.243;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620275;3.363;6.308;3.275;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620285;3.359;6.269;3.271;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620295;3.374;6.280;3.290;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620305;3.355;6.214;3.279;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620315;3.378;6.276;3.271;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620325;3.386;6.261;3.298;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620335;3.371;6.245;3.251;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.44;0.00
63620345;3.359;6.144;3.233;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.43;0.00
63620355;3.374;6.183;3.284;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.43;0.00
63620365;3.371;6.265;3.260;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.43;0.00
63620375;3.363;6.312;3.268;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.43;0.00
63620385;3.382;6.253;3.268;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.43;0.00
63620395;3.373;6.319;3.260;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63620405;3.373;6.265;3.248;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63620415;3.373;6.241;3.260;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63620425;3.393;6.194;3.272;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63620435;3.385;6.226;3.256;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.43;0.00
63620445;3.349;6.201;3.260;0.000;31.1;31.1;31.1;31.1;12.52;12.38;12.40;0.00
63620455;3.377;6.158;3.256;0.000;31.1;31.1;31.1;31.1;12.52;12.38;12.40;0.00
63620465;3.369;6.154;3.275;0.000;31.1;31.1;31.1;31.1;12.52;12.38;12.40;0.00
63620475;3.373;6.154;3.236;0.000;31.1;31.1;31.1;31.1;12.52;12.38;12.40;0.00
63620485;3.349;6.236;3.248;0.000;31.1;31.1;31.1;31.1;12.52;12.38;12.40;0.00
63620495;3.372;6.261;3.254;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620505;3.372;6.280;3.273;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620515;3.376;6.226;3.254;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620525;3.372;6.300;3.246;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620535;3.372;6.245;3.281;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620545;3.360;6.304;3.262;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620555;3.364;6.222;3.266;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620565;3.372;6.226;3.242;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620575;3.368;6.194;3.297;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620585;3.368;6.210;3.242;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.45;0.00
63620595;3.357;6.215;3.271;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620605;3.376;6.286;3.275;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620615;3.353;6.239;3.263;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620625;3.364;6.313;3.267;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620635;3.345;6.262;3.267;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620645;3.349;6.270;3.255;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620655;3.341;6.239;3.243;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620665;3.349;6.243;3.239;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620675;3.357;6.223;3.255;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620685;3.353;6.250;3.259;0.000;31.1;31.1;31.1;31.1;12.49;12.46;12.44;0.00
63620695;3.361;6.197;3.249;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620705;3.361;6.232;3.277;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620715;3.357;6.228;3.253;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620725;3.368;6.221;3.253;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620735;3.341;6.287;3.242;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620745;3.364;6.236;3.245;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620755;3.361;6.248;3.257;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620765;3.357;6.256;3.261;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620775;3.372;6.256;3.226;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620785;3.349;6.217;3.277;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.39;0.00
63620795;3.373;6.310;3.241;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620805;3.342;6.201;3.229;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620815;3.373;6.213;3.213;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620825;3.350;6.189;3.268;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620835;3.366;6.244;3.268;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620845;3.366;6.252;3.260;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620855;3.358;6.260;3.256;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620865;3.370;6.240;3.241;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620875;3.342;6.279;3.260;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620885;3.338;6.221;3.272;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.43;0.00
63620895;3.387;6.297;3.270;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620905;3.383;6.262;3.298;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620915;3.383;6.274;3.294;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620925;3.383;6.207;3.278;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620935;3.367;6.219;3.274;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620945;3.383;6.188;3.294;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620955;3.383;6.239;3.278;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620965;3.375;6.227;3.286;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620975;3.383;6.270;3.302;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620985;3.375;6.266;3.274;0.000;31.1;31.1;31.1;31.1;12.57;12.49;12.51;0.00
63620995;3.372;6.235;3.281;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00
63621005;3.368;6.239;3.262;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00
63621015;3.368;6.188;3.254;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00
63621025;3.376;6.215;3.285;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00
63621035;3.360;6.180;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00
63621045;3.377;6.222;3.273;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621055;3.365;6.194;3.246;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621065;3.369;6.214;3.250;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621075;3.365;6.202;3.289;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621085;3.377;6.245;3.277;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621095;3.377;6.214;3.281;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621105;3.349;6.253;3.266;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621115;3.361;6.191;3.266;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621125;3.365;6.234;3.277;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621135;3.369;6.183;3.211;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63621145;3.384;6.163;3.281;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621155;3.387;6.175;3.266;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621165;3.380;6.214;3.250;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621175;3.391;6.128;3.270;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621185;3.360;6.194;3.270;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621195;3.364;6.237;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621205;3.387;6.222;3.250;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621215;3.360;6.245;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621225;3.372;6.210;3.246;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621235;3.352;6.222;3.266;0.000;31.1;31.1;31.1;31.1;12.53;12.45;12.45;0.00
63621245;3.360;6.209;3.271;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621255;3.376;6.209;3.263;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621265;3.391;6.166;3.255;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621275;3.376;6.213;3.295;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621285;3.380;6.221;3.287;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621295;3.364;6.260;3.263;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621305;3.384;6.205;3.275;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621315;3.384;6.244;3.240;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621325;3.372;6.221;3.279;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621335;3.387;6.310;3.279;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.47;0.00
63621345;3.337;6.217;3.264;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621355;3.357;6.189;3.245;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621365;3.368;6.178;3.256;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621375;3.349;6.244;3.252;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621385;3.349;6.221;3.268;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621395;3.361;6.240;3.241;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621405;3.345;6.150;3.241;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621415;3.341;6.189;3.276;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621425;3.364;6.224;3.284;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621435;3.357;6.193;3.252;0.000;31.1;31.1;31.1;31.1;12.49;12.41;12.43;0.00
63621445;3.352;6.270;3.263;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621455;3.348;6.215;3.255;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621465;3.344;6.243;3.283;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621475;3.348;6.211;3.271;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621485;3.352;6.204;3.298;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621495;3.344;6.157;3.263;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621505;3.340;6.161;3.291;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621515;3.340;6.172;3.267;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621525;3.364;6.153;3.271;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621535;3.356;6.169;3.267;0.000;31.1;31.1;31.1;31.1;12.46;12.43;12.47;0.00
63621545;3.367;6.239;3.266;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63621555;3.348;6.215;3.273;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63621565;3.383;6.254;3.277;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63621575;3.367;6.211;3.297;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63621585;3.344;6.266;3.266;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63621595;3.376;6.227;3.206;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621605;3.372;6.239;3.268;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621615;3.384;6.152;3.276;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621625;3.376;6.235;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621635;3.372;6.164;3.268;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621645;3.384;6.184;3.292;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621655;3.380;6.203;3.260;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621665;3.372;6.290;3.253;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621675;3.387;6.352;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621685;3.380;6.282;3.257;0.000;31.1;31.1;31.1;31.1;12.53;12.49;12.46;0.00
63621695;3.364;6.247;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621705;3.368;6.188;3.311;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621715;3.368;6.188;3.256;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621725;3.368;6.176;3.248;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621735;3.372;6.184;3.256;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621745;3.356;6.180;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621755;3.356;6.180;3.280;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621765;3.352;6.243;3.256;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621775;3.376;6.278;3.276;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621785;3.380;6.227;3.268;0.000;31.1;31.1;31.1;31.1;12.53;12.43;12.43;0.00
63621795;3.370;6.321;3.268;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.43;0.00
63621805;3.378;6.247;3.268;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.43;0.00
