20160112_175753;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
64674153;1.687;2.735;1.624;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674163;1.581;2.466;1.458;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674173;1.711;2.766;1.614;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674183;1.762;2.907;1.657;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674193;1.785;2.856;1.669;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674203;1.695;2.653;1.555;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674213;1.479;2.255;1.356;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674223;2.217;4.354;2.122;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674233;1.632;2.669;1.520;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674243;1.770;2.821;1.676;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674253;1.601;2.567;1.497;0.000;31.1;31.1;31.1;31.1;12.47;12.43;12.44;0.00;
64674263;1.610;2.513;1.482;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674273;1.658;2.631;1.549;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674283;1.610;2.599;1.525;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674293;1.871;3.096;1.753;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674303;1.626;2.521;1.517;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674313;1.989;3.320;1.831;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674323;1.693;2.631;1.545;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674333;1.504;2.239;1.388;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674343;1.539;2.486;1.482;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674353;1.693;2.819;1.647;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
64674363;1.634;2.611;1.519;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674373;1.741;2.862;1.609;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674383;1.575;2.498;1.507;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674393;1.602;2.501;1.491;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674403;1.737;2.830;1.628;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674413;1.591;2.498;1.499;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674423;1.701;2.705;1.573;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674433;1.894;3.081;1.742;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674443;1.658;2.556;1.534;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674453;1.516;2.380;1.436;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.49;0.00;
64674463;1.570;2.558;1.516;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
64674473;1.518;2.386;1.407;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
64674483;1.715;2.886;1.622;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
64674493;1.636;2.581;1.516;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
64674503;1.585;2.503;1.524;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.44;0.00;
64674513;1.610;2.547;1.494;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674523;1.732;2.738;1.588;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674533;1.810;2.980;1.677;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674543;1.877;3.046;1.670;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674553;1.712;2.711;1.603;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674563;1.744;2.828;1.611;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674573;1.492;2.329;1.385;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674583;1.575;2.516;1.463;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674593;1.618;2.676;1.545;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674603;1.748;2.843;1.658;0.000;31.1;31.1;31.1;31.1;12.48;12.41;12.42;0.00;
64674613;1.876;3.240;1.816;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674623;1.722;2.825;1.683;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674633;1.774;2.872;1.640;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674643;1.667;2.652;1.601;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674653;1.817;3.017;1.667;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674663;1.762;2.754;1.613;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674673;1.789;2.817;1.624;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674683;1.596;2.488;1.452;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674693;1.777;2.946;1.660;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674703;1.797;2.962;1.707;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.46;0.00;
64674713;1.570;2.531;1.500;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674723;1.585;2.429;1.461;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674733;1.775;2.989;1.716;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674743;1.676;2.684;1.551;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674753;1.605;2.547;1.508;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674763;1.601;2.547;1.520;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674773;1.609;2.515;1.438;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674783;1.739;2.766;1.610;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674793;1.901;3.036;1.704;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674803;1.723;2.829;1.626;0.000;31.1;31.1;31.1;31.1;12.53;12.48;12.47;0.00;
64674813;1.750;2.894;1.666;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674823;1.554;2.497;1.451;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674833;1.585;2.536;1.486;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674843;1.664;2.731;1.596;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674853;1.750;2.859;1.635;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674863;1.731;2.855;1.638;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674873;1.766;2.840;1.677;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674883;1.597;2.466;1.475;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674893;1.632;2.462;1.475;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674903;1.865;3.015;1.736;0.000;31.1;31.1;31.1;31.1;12.50;12.41;12.42;0.00;
64674913;1.484;2.296;1.371;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674923;1.598;2.577;1.528;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674933;1.591;2.561;1.532;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674943;1.598;2.561;1.489;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674953;1.803;2.974;1.704;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674963;1.830;3.041;1.743;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674973;1.634;2.604;1.579;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674983;1.822;3.041;1.720;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64674993;1.665;2.651;1.559;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64675003;1.606;2.456;1.446;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.47;0.00;
64675013;1.717;2.723;1.557;0.000;31.1;31.1;31.1;31.1;12.54;12.43;12.45;0.00;
64675023;1.725;2.696;1.596;0.000;31.1;31.1;31.1;31.1;12.54;12.43;12.45;0.00;
64675033;1.559;2.489;1.447;0.000;31.1;31.1;31.1;31.1;12.54;12.43;12.45;0.00;
64675043;2.222;3.909;2.085;0.000;31.1;31.1;31.1;31.1;12.54;12.43;12.45;0.00;
64675053;1.808;3.020;1.725;0.000;31.1;31.1;31.1;31.1;12.54;12.43;12.45;0.00;
64675063;1.805;2.917;1.687;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675073;1.572;2.474;1.452;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675083;1.635;2.568;1.530;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
64675093;1.675;2.725;1.593;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.49;0.00;
