20160112_175753;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
64674339;1.767;0.000;0.000;3.229;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674349;1.779;0.000;0.000;3.218;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674359;1.787;0.000;0.000;3.225;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674369;1.755;0.000;0.000;3.238;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674379;1.783;0.000;0.000;3.229;31.1;31.1;64.0;31.1;12.51;0.00;0.00;5.15;
64674389;1.758;0.000;0.000;3.225;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674399;1.785;0.000;0.000;3.228;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674409;1.777;0.000;0.000;3.231;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674419;1.762;0.000;0.000;3.237;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674429;1.754;0.000;0.000;3.229;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674439;1.766;0.000;0.000;3.231;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674449;1.789;0.000;0.000;3.221;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674459;1.766;0.000;0.000;3.231;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674469;1.769;0.000;0.000;3.218;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674479;1.797;0.000;0.000;3.234;31.1;31.1;54.3;31.1;12.50;0.00;0.00;5.15;
64674489;1.770;0.000;0.000;3.235;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674499;1.778;0.000;0.000;3.232;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674509;1.790;0.000;0.000;3.226;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674519;1.766;0.000;0.000;3.232;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674529;1.762;0.000;0.000;3.229;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674539;1.790;0.000;0.000;3.225;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674549;1.746;0.000;0.000;3.226;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674559;1.762;0.000;0.000;3.231;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674569;1.801;0.000;0.000;3.234;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674579;1.770;0.000;0.000;3.231;31.1;31.1;63.7;31.1;12.53;0.00;0.00;5.15;
64674589;1.787;0.000;0.000;3.222;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674599;1.799;0.000;0.000;3.218;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674609;1.763;0.000;0.000;3.221;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674619;1.767;0.000;0.000;3.218;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674629;1.807;0.000;0.000;3.222;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674639;1.767;0.000;0.000;3.222;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674649;1.783;0.000;0.000;3.215;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674659;1.803;0.000;0.000;3.213;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674669;1.779;0.000;0.000;3.230;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674679;1.767;0.000;0.000;3.235;31.1;31.1;63.2;31.1;12.54;0.19;0.00;5.14;
64674689;1.775;0.000;0.000;3.257;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674699;1.756;0.000;0.000;3.251;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674709;1.760;0.000;0.000;3.243;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674719;1.764;0.000;0.000;3.253;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
64674729;1.764;0.000;0.000;3.254;31.1;31.1;54.1;31.1;12.46;0.00;0.00;5.18;
