20160112_182021;12V-HDD;-;-;5V-HDD;T1;T2;T3;T4;V1;V2;V3;V4;
66022853;1.813;0.000;0.000;3.242;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022863;1.825;0.000;0.000;3.248;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022873;1.801;0.000;0.000;3.237;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022883;1.817;0.000;0.000;3.257;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022893;1.798;0.000;0.000;3.231;31.1;31.1;53.6;31.1;12.53;0.00;0.00;5.15;
66022903;1.807;0.000;0.000;3.236;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022913;1.807;0.000;0.000;3.239;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022923;1.795;0.000;0.000;3.235;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022933;1.795;0.000;0.000;3.232;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022943;1.807;0.000;0.000;3.244;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022953;1.807;0.000;0.000;3.239;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022963;1.791;0.000;0.000;3.222;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022973;1.787;0.000;0.000;3.227;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022983;1.791;0.000;0.000;3.233;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66022993;1.787;0.000;0.000;3.224;31.1;31.1;62.6;31.1;12.46;0.00;0.00;5.14;
66023003;1.785;0.000;0.000;3.250;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023013;1.796;0.000;0.000;3.245;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023023;1.812;0.000;0.000;3.248;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023033;1.808;0.000;0.000;3.239;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023043;1.800;0.000;0.000;3.259;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023053;1.793;0.000;0.000;3.248;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023063;1.816;0.000;0.000;3.250;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023073;1.812;0.000;0.000;3.242;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023083;1.812;0.000;0.000;3.239;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023093;1.789;0.000;0.000;3.242;31.1;31.1;62.1;31.1;12.47;0.00;0.00;5.16;
66023103;1.802;0.000;0.000;3.245;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023113;1.794;0.000;0.000;3.234;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023123;1.802;0.000;0.000;3.245;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023133;1.770;0.000;0.000;3.248;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023143;1.806;0.000;0.000;3.248;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023153;1.814;0.000;0.000;3.235;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023163;1.814;0.000;0.000;3.245;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023173;1.806;0.000;0.000;3.238;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
66023183;1.814;0.000;0.000;3.242;31.1;31.1;61.6;31.1;12.48;0.00;0.00;5.15;
