20160113_105241;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
39329892;0.034;39.310;4.552;4.708;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329902;0.034;39.338;4.560;4.732;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329912;0.034;39.070;4.604;4.783;31.1;31.9;31.5;31.3;0.89;12.48;12.56;12.61;
39329922;0.034;38.998;4.549;4.708;31.1;31.9;31.5;31.4;0.89;12.43;12.56;12.57;
39329932;0.034;39.061;4.541;4.712;31.1;31.9;31.5;31.4;0.89;12.43;12.56;12.57;
39329942;0.034;39.088;4.513;4.692;31.1;31.9;31.5;31.4;0.89;12.43;12.56;12.57;
39329952;0.034;39.182;4.533;4.688;31.1;31.9;31.5;31.4;0.89;12.43;12.56;12.57;
39329962;0.034;39.273;4.481;4.645;31.1;31.9;31.5;31.4;0.89;12.43;12.56;12.57;
39329972;0.034;39.023;4.537;4.689;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39329982;0.034;38.020;5.455;5.615;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39329992;0.034;39.168;5.221;5.394;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330002;0.034;39.031;4.569;4.708;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330012;0.034;39.121;4.541;4.677;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330022;0.034;38.933;4.525;4.673;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330032;0.034;39.019;4.557;4.701;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330042;0.034;38.933;4.537;4.673;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330052;0.034;38.905;4.474;4.614;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330062;0.034;38.890;4.505;4.634;31.1;31.9;31.5;31.3;0.89;12.41;12.55;12.53;
39330072;0.034;38.686;4.497;4.689;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
39330082;0.034;39.221;4.596;4.744;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
39330092;0.034;39.367;4.576;4.740;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
39330102;0.034;39.131;4.588;4.768;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
39330112;0.034;38.639;4.600;4.760;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
39330122;0.034;39.339;4.632;4.795;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
39330132;0.034;39.445;4.604;4.783;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
39330142;0.034;39.304;4.600;4.768;31.1;31.9;31.5;31.3;0.89;12.46;12.56;12.56;
